id,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,timemodified,createdby,modifiedby,idnumber
141,19,0,Q11,"<p><span style=""font-size:10pt"">DNS (Domain Name System) usees what port?</span></p>",1,"<p><span style=""font-size:10pt"">DNS is port 53, more ports can be found here </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9115""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9115</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+inVFmM,assessment.accelerate-people.co.uk+201107153214+PhghSB,0,1604763134,1604763134,5,5,
142,19,0,Q12,"<p><span style=""font-size:10pt"">How many bits long are IPv4 and IPv6 addresses?</span></p>",1,"<p><span style=""font-size:10pt"">IPv4 is 32 bit, IPv6 is 128 bit</span><span style=""font-size:10pt"">, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9105""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9105</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+FjkGeZ,assessment.accelerate-people.co.uk+201107153214+IZAkkB,0,1604763134,1604763134,5,5,
143,19,0,Q13,"<p><span style=""font-size:10pt"">What type of numbering system does IPv6 use when written in human readable format</span></p>",1,"<p><span style=""font-size:10pt"">IPv4, each octet consists of a decimal number ranging from 0 to 255. These numbers are typically separated by periods. In IPv6, addresses are expressed as a series of eight 4-character hexadecimal numbers, which represent 16 bits each (for a total of 128 bits). </span></p><p><span style=""font-size:10pt"">Please review notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9105""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9105</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+XoX65F,assessment.accelerate-people.co.uk+201107153214+Z6Vglt,0,1604763134,1604763134,5,5,
144,19,0,Q14,"<p><span style=""font-size:10pt"">What is 2 to the power of 6? (This is the 7</span><span style=""font-size:10pt""><sup>th</sup></span><span style=""font-size:10pt""> binary bit)</span></p>",1,"<p><span style=""font-size:10pt"">2x2x2x2x2x2 = 64. Please review the notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9111""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9111</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+k8tqQQ,assessment.accelerate-people.co.uk+201107153214+MC1HZq,0,1604763134,1604763134,5,5,
145,19,0,Q15,"<p><span style=""font-size:10pt"">Convert 234 into 8 bit binary. </span></p>",1,"<p><span style=""font-size:10pt"">Please use the calculator here </span><a href=""http://easyonlineconverter.com/converters/bitwise-calculator.html""><span class=""Hyperlink-H"" style=""font-size:10pt"">http://easyonlineconverter.com/converters/bitwise-calculator.html</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+nrljmk,assessment.accelerate-people.co.uk+201107153214+X4S6dV,0,1604763134,1604763134,5,5,
146,19,0,Q16,"<p><span style=""font-size:10pt"">Calculate 10110011 AND 11101110, then convert it to decimal.</span></p>",1,"<p><span style=""font-size:10pt"">10100010</span><span style=""font-size:10pt""> is the binary, remember AND requires both bits to be on. </span><span style=""font-size:10pt"">10100010</span><span style=""font-size:10pt""> in binary is 162. Please use the calculator here </span><a href=""http://easyonlineconverter.com/converters/bitwise-calculator.html""><span class=""Hyperlink-H"" style=""font-size:10pt"">http://easyonlineconverter.com/converters/bitwise-calculator.html</span></a></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+JWcidW,assessment.accelerate-people.co.uk+201107153214+pknrUj,0,1604763134,1604763134,5,5,
147,19,0,Q17,"<p><span style=""font-size:10pt"">Calculate 11110000 OR 00001111 and convert to decimal. Hint: You shouldn’t need a calculator for this one (but it’s OK if you do use one)</span></p>",1,"<p><span style=""font-size:10pt"">OR is either bit, so in this example we end up with 11111111, which we should know is 255 as this is the sum of all the 8 bits. Please use the calculator here </span><a href=""http://easyonlineconverter.com/converters/bitwise-calculator.html""><span class=""Hyperlink-H"" style=""font-size:10pt"">http://easyonlineconverter.com/converters/bitwise-calculator.html</span></a></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+0B4sLr,assessment.accelerate-people.co.uk+201107153214+veP2Z8,0,1604763134,1604763134,5,5,
148,19,0,Q18,"<p><span style=""font-size:10pt"">Calculate NOT </span><span style=""font-size:10pt"">10101010</span><span style=""font-size:10pt""> in binary. </span></p>",1,"<p><span style=""font-size:10pt"">NOT simply inverts the bits,</span><span style=""font-size:10pt""> note that sometimes the leading bit is omitted, as in this example. When there are less than 8 bits start at the lowest (on the left) and assume missing bits (on the right) are 0.</span></p><p><span style=""font-size:10pt"">Please use the calculator here </span><a href=""http://easyonlineconverter.com/converters/bitwise-calculator.html""><span class=""Hyperlink-H"" style=""font-size:10pt"">http://easyonlineconverter.com/converters/bitwise-calculator.html</span></a></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+9pX7MF,assessment.accelerate-people.co.uk+201107153214+hdXgxk,0,1604763134,1604763134,5,5,
149,19,0,Q19,"<p><span style=""font-size:10pt"">Identify the network part of this address: 192.168.100.50 / 16</span></p>",1,"<p><span style=""font-size:10pt"">Remember the host part is on the right and the network part is on the left, the CIDR (or subnet mask) tells you how many bits to apply to each, so in a /16 half is the host the other is the network part. In a /8 the first octet is the network part and the remaining /24 are the host parts. Refer to slides / presentation. </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+2NKBmU,assessment.accelerate-people.co.uk+201107153214+iV6K6Z,0,1604763134,1604763134,5,5,
150,19,0,Q20,"<p><span style=""font-size:10pt"">Identify the host part of this address: 172.16.0.30 / 8</span></p>",1,"<p><span style=""font-size:10pt"">Remember the host part is on the right and the network part is on the left, the CIDR (or subnet mask) tells you how many bits to apply to each, so in a /16 half is the host the other is the network part. In a /8 the first octet is the network part and the remaining /24 are the host parts. Refer to slides / presentation.</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+xJJQXw,assessment.accelerate-people.co.uk+201107153214+LhrffK,0,1604763134,1604763134,5,5,
151,19,0,Q21,"<p><span style=""font-size:10pt"">Which o</span><span style=""font-size:10pt"">f the following statements are true? (select </span><strong><span style=""font-size:10pt"">two</span></strong><span style=""font-size:10pt""> only)</span></p>",1,"<p><span style=""font-size:10pt"">The order is (from lowest to highest), Data, Voice, Video</span></p><p> </p>",1,2,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+PzSIHf,assessment.accelerate-people.co.uk+201107153214+gP3Ejx,0,1604763134,1604763134,5,5,
152,19,0,Q22,"<p><span style=""font-size:10pt"">When playing a MMORPG (</span><span style=""font-size:10pt"">Massively multiplayer online role-playing game</span><span style=""font-size:10pt"">) you notice that your latency increases when you are in populated areas (such as a main city) but settles down (reduces to lower latency) when outside of these zones, what is this variation in server response time an example of? </span></p>",1,"<p><span style=""font-size:10pt"">Whilst you may experience a FPS loss in this example (due to the additional processing requirements), which may also contribute to a higher ping, the actual term for the variance in ping from one moment to the next is called Jitter. Lag is simply the time taken for the data to be received. </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+94PQb3,assessment.accelerate-people.co.uk+201107153214+03Y7Kt,0,1604763134,1604763134,5,5,
153,19,0,Q23,"<p><span style=""font-size:10pt"">What type of address </span><span style=""font-size:10pt"">would you typically assign to a server?</span></p>",1,"<p><span style=""font-size:10pt"">A static address will usually be assigned on a server as we would not want these addresses to change.</span></p><p><span style=""font-size:10pt"">Review notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9113""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9113</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+TGuxzT,assessment.accelerate-people.co.uk+201107153214+qAJfVY,0,1604763134,1604763134,5,5,
154,19,0,Q24,"<p><span style=""font-size:10pt"">When might you perform a reverse DNS lookup?</span></p>",1,"<p><span style=""font-size:10pt"">Forward DNS lookup is using an Internet domain name to find an IP address. Reverse DNS lookup is using an Internet IP address to find a domain name. ... An Internet facility that lets you do either forward or reverse DNS lookup yourself is called </span><span style=""font-size:10pt"">nslookup</span><span style=""font-size:10pt"">.</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+Qj6JEC,assessment.accelerate-people.co.uk+201107153214+iL7YK5,0,1604763134,1604763134,5,5,
155,19,0,Q25,"<p><span style=""font-size:10pt"">Why might you create a VLAN?</span></p>",1,"<p><span style=""font-size:10pt"">VLANs allow network traffic to seperated in to different broadcast domains, this reduces collisions, which is a good thing. The act of segmenting the network has many benefits, as we add more segments, or VLANs we are creating MORE broadcast domains which REDUCES the number of collisions. </span></p><p><span style=""font-size:10pt"">Review notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9116""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9116</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+5YzaeG,assessment.accelerate-people.co.uk+201107153214+oQvESR,0,1604763134,1604763134,5,5,
156,19,0,Q26,"<p><span style=""font-size:10pt"">What devices would you TYPICALLY use to create a VLAN?</span></p>",1,"<p><span style=""font-size:10pt"">VLANs are essentially logic</span><span style=""font-size:10pt"">al</span><span style=""font-size:10pt""> groups of computers</span><span style=""font-size:10pt"">, VLAN operates by using the physical addresses of devices (MAC address), and uses ports (switches are designed to communicate to physical addresses) to send information. Switches are needed rather than routers as routers talk the language of TCP/IP (IP addresses and subnetting). It’s important to remember that CIDR/subnetting is a layer 3 (router) technology and VLANs are layer 2 (switch) technologies. Don’t worry too much about the OSI layers for this exam but it useful to help understand the differences.</span></p><p><span style=""font-size:10pt"">Additional reading here, </span><a href=""http://www.fiber-optic-transceiver-module.com/vlan-vs-subnet.html""><span class=""Hyperlink-H"" style=""font-size:10pt"">http://www.fiber-optic-transceiver-module.com/vlan-vs-subnet.html</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+QgSOrg,assessment.accelerate-people.co.uk+201107153214+zpJymS,0,1604763134,1604763134,5,5,
157,19,0,Q27,"<p><span style=""font-size:10pt"">Where on a Linux system would the error logs be found?</span></p>",1,"<p><span style=""font-size:10pt"">/var/log is the main location linux uses to store all types of log files, these may be about mail/webservices/system etc. The main log file is called “messages”, this is default on most linux systems. Linux does not require extensions (although some log files may have one), the messages log file has no extension. </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+Gs8CLz,assessment.accelerate-people.co.uk+201107153214+zOofkX,0,1604763134,1604763134,5,5,
158,19,0,Q28,"<p><span style=""font-size:10pt"">Check Disk (chkdsk)</span><span style=""font-size:10pt""> </span><span style=""font-size:10pt"">is a command run utility that is used on DOS and Microsoft Windows-based systems to check the file system</span><span style=""font-size:10pt"">, Linux has a similar command, what is it?</span></p>",1,"<p><span style=""font-size:10pt"">The system utility fsck (file system consistency check) is a tool for checking the consistency of a file system in Unix and Unix-like operating systems, such as Linux, macOS, and FreeBSD. A similar command, CHKDSK, exists in Microsoft Windows and (its ancestor) MS-DOS</span><span style=""font-size:10pt"">.</span></p><p> </p><p><span style=""font-size:10pt"">The other options listed are valid Linux commands and do relate to file systems, most specifically with the creation and management of partitions. </span><span style=""font-size:10pt"">Gparted</span><span style=""font-size:10pt""> can be used on both Windows and Linux. </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+skTkvf,assessment.accelerate-people.co.uk+201107153214+cwWw0m,0,1604763134,1604763134,5,5,
159,19,0,Q29,"<p><span style=""font-size:10pt"">What is the maximum individual file size on a FAT32 partition</span></p>",1,"<p><span style=""font-size:10pt"">Individual files on a FAT32 drive can't be over 4 GB in size—that's the maximum. A FAT32 partition must also be less than 8 TB, which admittedly is less of a limitation unless you're using super-high-capacity drive</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+BICvtc,assessment.accelerate-people.co.uk+201107153214+tDPL0K,0,1604763134,1604763134,5,5,
160,19,0,Q30,"<p><span style=""font-size:10pt"">Which of the following matches this definition “</span><span style=""font-size:10pt"">New product functionality that is first distributed outside the context of a product release and that is typically included in the next full product </span><span style=""font-size:10pt"">release.</span><span style=""font-size:10pt"">”</span></p>",1,"<p><span style=""font-size:10pt"">Review notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9093""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9093</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+UmYl29,assessment.accelerate-people.co.uk+201107153214+c4Kqsv,0,1604763134,1604763134,5,5,
161,19,0,Q31,"<p><span style=""font-size:10pt"">A Windows service is a computer program that operates in the background. It is similar in concept to </span><span style=""font-size:10pt"">what in Linux?</span></p>",1,"<p><span style=""font-size:10pt"">Overall Feedback</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+jWOLPP,assessment.accelerate-people.co.uk+201107153214+B3u6Oc,0,1604763134,1604763134,5,5,
162,19,0,Q32,"<p><span style=""font-size:10pt"">What is the correct t</span><span style=""font-size:10pt"">ypical status sequences of maintenance tasks</span></p>",1,"<p><span style=""font-size:10pt"">open - initial recording of task</span><span style=""font-size:10pt""> (</span><span style=""font-size:10pt"">    customer details</span><span style=""font-size:10pt"">, </span><span style=""font-size:10pt"">description of task</span><span style=""font-size:10pt"">, </span><span style=""font-size:10pt"">time</span><span style=""font-size:10pt"">, </span><span style=""font-size:10pt"">business impact</span><span style=""font-size:10pt"">, s</span><span style=""font-size:10pt"">ystem(s) impacted</span><span style=""font-size:10pt"">)</span></p><p><span style=""font-size:10pt"">pending - waiting further input or information needed to progress</span></p><p><span style=""font-size:10pt"">fixed - awaiting confirmation an issue is resolved</span></p><p><span style=""font-size:10pt"">escalation - send the task to a more technically specialised team or more senior member of staff</span></p><p><span style=""font-size:10pt"">closed - confirmed complete with documented diagnosis and fix</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+hVCE5v,assessment.accelerate-people.co.uk+201107153214+9ZueXi,0,1604763134,1604763134,5,5,
163,19,0,Q33,"<p><span style=""font-size:10pt"">Consider the following tasks, which would you do first? </span></p>",1,"<p><span style=""font-size:10pt"">Whilst all these jobs are important you must prioritize tasks according to business impact and number of users affected, one user is less important (regardless of who they are) than multiple users, you must also consider the impact the problem could have on an important sales meeting. This problem is “live” and must be resolved asap. Software updates would likely not prevent users accessing their system. Review the notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9090""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9090</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+M0kZXX,assessment.accelerate-people.co.uk+201107153214+WRYEFb,0,1604763134,1604763134,5,5,
164,19,0,Q34,"<p><span style=""font-size:10pt"">What </span><span style=""font-size:10pt"">is a commitment between a service provider and a client</span></p>",1,"<p><span style=""font-size:10pt"">A service-level agreement (SLA) is a commitment between a service provider and a client. Particular aspects of the service – quality, availability, responsibilities – are agreed between the service provider and the service user.</span><span style=""font-size:10pt""> </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9089""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9089</span></a><span style=""font-size:10pt""> </span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+STKtjH,assessment.accelerate-people.co.uk+201107153214+KVLMRc,0,1604763134,1604763134,5,5,
165,19,0,Q35,"<p><span style=""font-size:10pt"">What is true when considering personal and permiter firewalls?</span></p>",1,"<p><span style=""font-size:10pt"">Overall Feedback</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+n9va2c,assessment.accelerate-people.co.uk+201107153214+Oyl9fw,0,1604763134,1604763134,5,5,
166,19,0,Q36,"<p><span style=""font-size:10pt"">You need to securely connect to the console of a firewall in the company in order to add some rules, this firewall does not have a web/graphical interface, which remote support protocol or service would be best suited? </span></p>",1,"<p><span style=""font-size:10pt"">RDP stands for Remote Desktop Protocol. It is a proprietary protocol built by Microsoft to let users graphically control a remote computer.</span></p><p><span style=""font-size:10pt"">VNC stands for Virtual Network Computing. It’s an open platform independent graphical desktop sharing system designed to remotely control another computer. </span></p><p><span style=""font-size:10pt"">SSH, also known as Secure Socket Shell, is a network protocol that provides administrators with a secure way to access a remote computer. SSH also refers to the suite of utilities that implement the protocol. Most Linux computers will use SSH, there are also many devices such as firewalls and switches that can be accessed using SSH.</span></p><p><span style=""font-size:10pt"">Telnet is also worth a mention here as it can also be used to connect to devices, however telnet is not a secure connection and so it's use must be carefully considered.</span></p>",1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153214+iB7Xkf,assessment.accelerate-people.co.uk+201107153214+KAqn45,0,1604763134,1604763134,5,5,
167,24,0,Question 01 (MC),<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153229+KKy4aC,assessment.accelerate-people.co.uk+201107153229+EGsIFI,0,1604763149,1604763149,5,5,
168,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107153229+GSm4FU,assessment.accelerate-people.co.uk+201107153229+olkmZg,0,1604763149,1604763149,5,5,
169,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154027+3wEzsH,assessment.accelerate-people.co.uk+201107154027+woYBAg,0,1604763627,1604763627,5,5,
170,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154027+FyxQEj,assessment.accelerate-people.co.uk+201107154027+3tNuYL,0,1604763627,1604763627,5,5,
171,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154252+BqvYD3,assessment.accelerate-people.co.uk+201107154252+BIbgng,0,1604763772,1604763772,5,5,
172,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154606+FSXcKY,assessment.accelerate-people.co.uk+201107154606+YwPfGJ,0,1604763966,1604763966,5,5,
173,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154606+DB4QwQ,assessment.accelerate-people.co.uk+201107154606+nugIyr,0,1604763966,1604763966,5,5,
174,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154841+NouGpk,assessment.accelerate-people.co.uk+201107154841+bAjwmy,0,1604764121,1604764121,5,5,
175,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107154841+2DShIC,assessment.accelerate-people.co.uk+201107154841+il7e3H,0,1604764121,1604764121,5,5,
176,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155025+TdPFvH,assessment.accelerate-people.co.uk+201107155025+FTTZIH,0,1604764225,1604764225,5,5,
177,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155025+Ayws56,assessment.accelerate-people.co.uk+201107155025+EeV0CA,0,1604764225,1604764225,5,5,
178,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155150+6FdBaj,assessment.accelerate-people.co.uk+201107155150+X8SIGZ,0,1604764310,1604764310,5,5,
179,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155150+i3Ct5f,assessment.accelerate-people.co.uk+201107155150+TBT5cF,0,1604764310,1604764310,5,5,
180,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155308+e76BGT,assessment.accelerate-people.co.uk+201107155308+8jiYnw,0,1604764388,1604764388,5,5,
181,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155308+On0LT7,assessment.accelerate-people.co.uk+201107155308+eTm2Na,0,1604764388,1604764388,5,5,
182,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155718+oGp0ml,assessment.accelerate-people.co.uk+201107155718+jKBYkz,0,1604764638,1604764638,5,5,
183,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107155718+PlWAYC,assessment.accelerate-people.co.uk+201107155718+1HZeUM,0,1604764638,1604764638,5,5,
184,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107162901+9cLvQ4,assessment.accelerate-people.co.uk+201107162901+iNCXGU,0,1604766541,1604766541,5,5,
185,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107162901+3z61FH,assessment.accelerate-people.co.uk+201107162901+X8t5IM,0,1604766541,1604766541,5,5,
186,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107163115+0I5JkL,assessment.accelerate-people.co.uk+201107163115+exEYRz,0,1604766675,1604766675,5,5,
187,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107163115+Xf7Exi,assessment.accelerate-people.co.uk+201107163115+toos4v,0,1604766675,1604766675,5,5,
188,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107163609+8NdcNL,assessment.accelerate-people.co.uk+201107163609+JgRmGr,0,1604766969,1604766969,5,5,
189,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107163609+Cfd63X,assessment.accelerate-people.co.uk+201107163609+qpxZFS,0,1604766969,1604766969,5,5,
190,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107164137+WjingQ,assessment.accelerate-people.co.uk+201107164137+EudXdm,0,1604767297,1604767297,5,5,
191,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107164137+hYcTuz,assessment.accelerate-people.co.uk+201107164137+DOPTBv,0,1604767297,1604767297,5,5,
192,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107171822+GvJ2wm,assessment.accelerate-people.co.uk+201107171822+1zgVYN,0,1604769502,1604769502,5,5,
193,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107171822+zC49Fn,assessment.accelerate-people.co.uk+201107171822+jOy7eo,0,1604769502,1604769502,5,5,
194,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172635+J7S06h,assessment.accelerate-people.co.uk+201107172635+zhUIuF,0,1604769995,1604769995,5,5,
195,24,0,[Exam Name] 1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172635+WUUk6I,assessment.accelerate-people.co.uk+201107172635+kRyno5,0,1604769995,1604769995,5,5,
196,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172635+qVGE8G,assessment.accelerate-people.co.uk+201107172635+t7B3gd,0,1604769995,1604769995,5,5,
197,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172927+Lo1aDH,assessment.accelerate-people.co.uk+201107172927+bHXqwe,0,1604770167,1604770167,5,5,
198,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172927+Y62lOB,assessment.accelerate-people.co.uk+201107172927+U05HLs,0,1604770167,1604770167,5,5,
199,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172957+X6EcU7,assessment.accelerate-people.co.uk+201107172957+hQBjTf,0,1604770197,1604770197,5,5,
200,24,0,Q2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107172957+jh71I5,assessment.accelerate-people.co.uk+201107172957+jwSyRq,0,1604770197,1604770197,5,5,
201,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173132+gGC4y1,assessment.accelerate-people.co.uk+201107173132+EigRpz,0,1604770292,1604770292,5,5,
202,24,0,aQ2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173132+AXX7i8,assessment.accelerate-people.co.uk+201107173132+yYHa1l,0,1604770292,1604770292,5,5,
203,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173405+dOIHZw,assessment.accelerate-people.co.uk+201107173405+D0qqBP,0,1604770445,1604770445,5,5,
204,24,0,Qa2,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173405+YLVwSO,assessment.accelerate-people.co.uk+201107173405+2RwOej,0,1604770445,1604770445,5,5,
205,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173956+ABvZA2,assessment.accelerate-people.co.uk+201107173956+OfSp8W,0,1604770796,1604770796,5,5,
206,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107173956+QBIjmf,assessment.accelerate-people.co.uk+201107173956+VwLPT4,0,1604770796,1604770796,5,5,
207,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174127+5oxj3l,assessment.accelerate-people.co.uk+201107174127+DAPRG6,0,1604770887,1604770887,5,5,
208,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174127+t3xk3H,assessment.accelerate-people.co.uk+201107174127+wSsGqu,0,1604770887,1604770887,5,5,
209,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174558+L4ce5D,assessment.accelerate-people.co.uk+201107174558+A1cemR,0,1604771158,1604771158,5,5,
